x,y
0.745,0.922300
0.750,0.931596
0.755,0.940980
0.760,0.950451
0.765,0.960014
0.770,0.969668
0.775,0.979417
0.780,0.989262
0.785,0.999204
0.790,1.009246
0.795,1.019390
0.800,1.029639
0.805,1.039993
0.810,1.050455
0.815,1.061028
0.820,1.071714
0.825,1.082515
0.830,1.093433
0.835,1.104471
0.840,1.115632
0.845,1.126919
0.850,1.138333
0.855,1.149878
0.860,1.161556
0.865,1.173371
0.870,1.185325
0.875,1.197422
0.880,1.209664
0.885,1.222056
0.890,1.234599
0.895,1.247299
0.900,1.260158
0.905,1.273180
0.910,1.286369
0.915,1.299729
0.920,1.313264
0.925,1.326977
0.930,1.340874
0.935,1.354958
0.940,1.369234
0.945,1.383708
0.950,1.398383
0.955,1.413264
0.960,1.428357
0.965,1.443668
0.970,1.459201
0.975,1.474963
0.980,1.490958
0.985,1.507194
0.990,1.523677
0.995,1.540412
1.000,1.557408
